text,emotion
"klo interaksi sm dia ngga degdegan berati bukan suka tp cuma nyaman dan aman aja sama dia, anjay wkwkwkwk",senang
"beneran om, dinda ku tahu aku suka banget gado2.",senang
"gue jengkel banget pls ini sama seperti ultah gue kemarin! tante taunya gue suka korea, emak gue juga tau tuh. akhirnya tante nanya 'lia suka apa?' krn emak gue bingung antara nct dan bts, dijawab lah bts jadilah tuh kue kuning terang (butter) datang kerumah",senang
"akhirnya bisa ngeliat bapak anak ini satu projects lagi,, suka banget gulf kanawut",senang
"papi yiyan sukanya overwork sampe mampus, terus suka ngeyeel banget, papi suka yang manis manis gitu :d apalagi ya",senang
"halo cantik, temenan kita udah lumayan lama dan gatau kenapa gemi nyaman sama leci. soalnya leci lucu, manis, suka bikin salting dan suka ngambek lucu wkwk",senang
"kalo bapak dulu waktu sekeluarga masih ngerantau, tau banget kalo gw suka pisang ambon. setiap pulang kerja gapernah lupa pasti bawain pisang ambon buat stok bbrp hari, kalo abisan dibeliin lagi. seneng bgt kalo liat gw makan pisang lahap:') sayang bapak",senang
pap poca yang kamu suka banget dong sampe kapapun bakal tetep suka sama poca ituu,senang
"cewe emg suka ngeliat cowo ganteng, tp di hatinya ttp cuma km yg dia sayang.",senang
"album sih soalnya suka banget sama deg"" annya pas unboxing dan aku tipe anak yang koleksi album",senang
"suka banget tempat dingin ya kaan ini keren sangat lohh tempatnya ehh my ex-now best friend salah satu suhu coal, dll.. uhukk masih terpampang nyata namanya sih sombong boleh ya? hahaha malesin",senang
"aku pake charming wanginya tahan lama bahkan klo kringetan, wanginya tambah nempel di baju. klo freshy wanginya bunga banget, aku gk begitu suka bunga jd charming worth to try buat aku",senang
saya suka banget perkongsian-perkongsian daripada kai. teruskan perkongsiannya ya. saya dari malaysia. harapnya saya berpeluang naik keretapi indonesia satu hari nanti.,senang
"sate aja, anna kan suka banget makan sate",senang
suka banget warnanya,senang
"dari awal gw termasuk yang menikmati karyanya gofar, walaupun memang bahasanya vulgar dan sebagainya tapi bukankah itu pilihan ? kalau kalian gak suka yaudah, gak perlu nikmati karyanya.. lagian modelan gofar banyak banget kok luaran sana.. love gofar",senang
tapi full effort banget buatnya tapi aku suka membuanh waktu juga buat hal gituan,senang
iya suka banget,senang
"iya, mau kelarin! suka banget sama adaptasinya karena kebetulan director fav gue wes anderson, tapi belum sempet. pake kotep gitu emang nanti rapih? haha semangat. bener juga makasih idenya! kamu biasanya journaling tentang apa?",senang
awalnya gua balas story junior berkedok senpai gua kan terus gua tanya bilang bagus gak dia bilang bagus banget dan sekarang gua malah betul2 suka sama nih anime huwaa ngakak terus,senang
"hello, good morning dear. ciia avail sari hari ini dan seterusnya juga provide untuk pda dan gxg rls sedikit tentang ciia, aku anaknya talkative convobuild, random bubbly person suka share tmi dan bucin banget kindly check my carrd if you -c-",senang
kalian ada gak sih selca/ foto doyoung yang pertama kali liat terus suka banget jadi sering diliatin walau selca/ fotonya udah lama,senang
rindu ama doi :),senang
"sedikit cerita hehe jdi gni, gue pernah d tembak nihh dan gila dia bawa temen2 nya juga dong trs dia niat juga bawain gue coklatt, coklatnya banyak banget lgi karna dia tau kalo gue suka coklat",senang
jeanne pas rambut panjang cantik banget dah gue kira emaknya jeanne wkwk sayang jeanne,senang
almarhumah ibuku suka banget nolong orang-orang sampe sekarang tiap aku ketemu salah satu dari mereka aku selalu didoain yang baik-baik,senang
lala moli banget suka tidur telentang gt,senang
"selalu merasa kalo love me harder itu lagu yg org2 bakal suka. ibaratnya kalo jatuh cinta tuh ya pas pandangan pertama. di detik awal lagu udah dibikin . ga salah kalo hyunggu bilang pas produksi album equal, yon seolah2 nunjukkin kalo dia mau buat sesuatu yang ""amazing""",senang
"terus yg paling aku suka chapter yg best friend to lovers troops!! sumpah itu gemesin banget, gimana ada anotasi mcnya huhu. rekomen pol ini buku!!",senang
keren!! temenmu pasti suka banget,senang
grey sama what am i suka banget,senang
sy suka banget ini polos banget mereka asksk,senang
"suka banget sama layoutnya, thank you ya",senang
lagi suka banget lagu 127 yg the rainy night,senang
"bandung aku baca sekali, ampe sekarang belom berani reread lagi ih sama suka banget kalo ff ff nya ka shita, selalu ada jalan keluarnya dan happy ending gitu walaupun proses nya rollercoaster banget kalo punya ka rai aku cuman baca au chio ibel, yang ff di wp belom pernah baca",senang
"beri aku 1 cwo suka kpop, wibu, anak it akan ku sayang sepenuh hati",senang
"3. parfum junkyu from !! aa waktu itu liat teel banyak yang suka dan beli parfum ini, jadi kepo kann tapi ternyata saldo spay ga cukup eh ada orang baik yang mau co-in parfumnya aa seneng. wanginya enak banget plis",senang
jatuh cinta karna suka jatuh cinta karna kasih sayangmu,senang
gue masi suka banget sama foto yg buat ultah minhyun deh cantik,senang
"gw cinta bgt sama music tapi di grup ini ga masuk di gw lagunya. bukan jelek tapi arti liriknya yg emg ga masuk di gw, paham ga si tapi ya gw pribadi suka lagu"" mereka. and gw milih buat balik dengerin lagu svt. baru 5 menit lebih lalu gw denger dan gw baru ngerasa tenang",senang
"titalia , kenapa dia cantik banget yaallah eh bukan cantik si menawan aja gitu, suka banget liat nya kek pramugari , dia juga ramah banget",senang
"justru aku seneng banget ama event ini dan lebih suka ini dibandingkan lantern rite (tpi demen cut scenenya bagus), lucu liat kichiboushi, paimonnya juga gemesh, liat lumine ngejawab setiap pertanyaannya juga lucu2",senang
tulisannya aku suka banget kakk,senang
"kalo dia nulis cerita, suka banget deskripsiin keindahan fisik ceritanya sampe lupa detail alurnya sendiri. how cute sampe kadang ada yang diem diem bilang ""tulisannya terlalu rapi jadi agak bosenin""",senang
"selain itu, aku juga suka sama efek lembab dari serum ini. soalnya kalo yang acne serum, dia emang ga bikin kering tapi yaa juga bukan yang melembabkan banget. nah untuk di brightening serum aku ngerasa dia lebih ngasih efek lembab buat kulitku ;3",senang
"suer thanxxxx bangetttt buah hadiahnya gaes, sayang kalian semua emuahhhh",senang
"aaa beneran suka sama inii. awalnya tau grgr tmn sma di kls 10, trs penasaran dan ketemu prelovednya di 2020. seru banget pokoknya.. gemes sm r yg bungsuu",senang
"haha kamuu gemes banget puol, kamu suka dijadiin temen aja kah?",senang
suka banget beb,senang
"8/10, aku belum baca webtoonnya tapi suka banget sama drama ini. seruu banget sampe udah rewatch berkali2, tapi sayang endingnya gajelas",senang
"hal paling males dimuka bumi adalah beresin lemari trus bingung baju mana yang masih dipake mana yang engga, mau dikasihin ke orang suka ngerasa sayang nanti juga dipake lagi. ujung-ujungnya numpuk dilemari padahal yang dipake ya itu-itu aja",senang
"suka,aku kan orang jawa banget",senang
sebenernya suka banget sama ms ny hj suka backgroundnya warnanya posenya tapi kenapa gak senyum? kecewa,senang
"my dearest sunshine itu spesialnya apa ya. banyaakk. dia sering menguji kesabaran, tapi dia juga sabaarr banget ngadepin aku yg ga karuan. dia juga baik, physical touchable, perhatian, selalu ngeduluin keperluan aku dah oh ya! dia suka drakor dan seblak haha",senang
pengen jepit k$n+l suka banget gaya dudukin top,senang
kayaknya paraga suka banget ngajak wgl akun chaewon ya.. awas aja kalau di prank lagi:),senang
"dua-duanya, asalkan coklatnya ga manis banget aku suka.",senang
"thanks for the ga min! aku suka a qiao soalnya dia soft, baik banget kayak malaikat ga ngerti lagi",senang
lagi suka banget,senang
aku habis itu wkwk suka banget,senang
"aku suka banget ya allah:""",senang
"hooh suka banget liat style dia yg kayak gitu,",senang
dua duanya punya flow yang bagus tapi zuzur aku lebih suka ngerqpnya kanata even aku jatuh cinta juga ke allen,senang
"thankyou gale! kamu perhatian banget sama aku, suka sama aku ya?",senang
"tak suka aku takpe, aku boleh blah. aku harap aku dah penuhi pertolongan yang kau minta dengan baik. terima kasih.",senang
suka banget kalo crispy,senang
"kaa jee, aku suka banget sama aduhh itu au terbarunya, susah judul wkwk, ya itu pokoknya. ga papa angst, yg penting ” hihihihihihihihihihi maaci anon!! amen! hehe gak streaming mungkin nunggu di tl aja wkwk",senang
"suka banget, apalagi kalo kepasar, didaerahku itu pasar ada 2, ada yang deket komplek dan pasar yang jauh gitu namanya pasar induk, dan nenek suka ngajak kesanah naik angkot kan seru gitu jadi suka ngikutt",senang
sumpah ini kopi kenangan mantan dari juara banget buat gw yang suka kopi gak terlalu manis mah,senang
"chubby baby suka banget sama episode yg ini. suaranya mix wkwk told ya, if i have a brother like earth no need a bf wkwk",senang
"duhh alus banget masnya pas ngomong ""soon guys, soon"" heheh suka",senang
"hehe, terima kasih, jocie. dan, halo mba calypso! i really like your name dan aku liat di cv mba kalau mba suka gambar, kebetulan aku suka gambar juga (walau hobiku numpukkin sketch sih t__t). oh iya, namaku erzakiel, bisa dipanggil erza atau kiel. salam kenal ya!",senang
aku pernah bilang nggak kalau aku suka banget penggambaran api dan air ini,senang
dari semua fs mfs yg paling gue tunggu pasti khawla karena dia keren banget ga ngerti lagi gue suka banget kalo dia ngobrol ama mark,senang
"ku suka dirinya, mungkin aku sayang",senang
"kalau denger lagu loey, pasti yg pertama suka yours. sayang sama suka bngt sama lagu ink. kalau gak dengerin lagu ini, mungkin gak bakal kenal exo:((",senang
"aku bukan vampir jadi suka bawang haha iya sih, soto sama kari emang banyak banget yang suka",senang
gue suka banget june di sini.,senang
"saya pasti maulah dipeluk sama ibu guruku sayang...... saya suka kehangatan dari wanita dewasa seperti ibu karena ibu adalah wanita berpengalaman. begitu saya dipeluk ibu lalu saya ciuman dengan ibu, netek asi ibu, dan pipis enak lagi dan lagi",senang
aku paling suka oh my ghost banget hshdhdh gemes soalnya,senang
sebenernya waktu itu jadi seeun karna love at first sight deh sama seeun lagi nontonin stayc terus langsung suka banget sama seeun. abis itu iseng jadi seeun eh malah nyaman,senang
gajelas banget tapi aku suka,senang
"happy birthday my lovely eonni. suka banget sama bo young dari dulu, segi acting, visualnya, tubuhnya yg mungil itu perfect banget di dia, selalu nantiin projek drama nya awet muda bgt lagi. doa yg terbaik buat ayang, dan semoga karirnya makin sukses iya. love you",senang
"sebagai anak perempuan bapak yang suka bangun siang terus dibangunginnya karena perkara disuruh makan aja, gak relate kalau harus berjuang sendirian demi laki-laki. aku dicintai begitu penuh sama cinta pertamaku :d",senang
"good day cantik! selamat pagi, udah sarapan belum? aku udah makan tahu bulet tadi sama sotong, enak banget deh, kamu suka ga? suka aku maksudnya :p kamu cari yang bisa pda? pas banget all packages punya aku udah inc pda, karena emang ini anaknya bucin puoll",senang
likee both cuma puzzle piece tuh suka nya suka banget,senang
suka banget sama endingnya,senang
eh btw maaf banget ya liana gue spam mentab lo makasih sangmilnyaa suka bangett haa,senang
"si jleg, anaknya random banget, baikk, kadang emosian, galak, sibuk bngtt, bucin, pengertian, ramah, friendly bangtt, suka ngetik huek dah gitu pokoknya :b",senang
"cantik!! lucu banget ponimu, aku suka ;__ ;",senang
ada juga anakku yang namanya nalle! dia bubbly dan suka banget yang namanya update tentang kegiatan atau lagi ngapain di timeline pastinya dia jago dalam hal yang namanya pda,senang
woi aku suka banget sama dia oke,senang
win kalo rambutnya turun gitu cakepp banget gue paling suka,senang
bagus kan? aku suka banget banget,senang
"kadang ak yg perempuan aja suka iri ama mukanya dia kecil banget heyy, matanya juga belo pengen punya muka kayak gtuuuu",senang
sama-sama sayangkuu! aa gemes banget snacknya huhu aku suka banget maaci cayang mwaah!,senang
"mau liat air terjun 'kah, mas? wilayah geiranger agak sepi karena penduduknya masih jarang, tapi justru bagus untuk orang-orang yang suka di tempat yang senyap. sayang sekali, kemarin tidak sempat berkunjung kesana.",senang
suka banget bukain dm mokondo,senang
makasih buat kue dan hadiahnya wkwk apalagi meme squidward. suka banget,senang
makasihh banyak udh baca melt into you seneng banget tau kamu suka miy stay healthy and be happy always ya,senang
"film ini cinematographynya cantik banget, ngga kuning kayak film jepang biasanya wkwk. ceritanya termasuk 'ringan' menurutku, yang bikin aku suka sama film ini yaitu bagian theatrenya keren banget asli 8/10. ah, btw ini adegan 18+nya ya",senang
"aku sayang dia, rindu dia, inginkan dia…",senang
"hello! disini ada isla sama ona yang provide gxg relationship. mereka suka banget pda! karena anaknya juga bucin abis dan seneng pamer kelucuan pacarnya, segalanya deh tentang pacarnya. isla ataupun ona juga orangnya bisa match your energy, convobuild, ”",senang
cinta banget ama kue iniiii sksks,senang
"gw jatuh cinta, apalagi pas dia suka senyum-senyum sendiri pas sama gue",senang
"itu hidden gem banget menurut aku pas nemu trs nonton kayak lanjut terus wkwkw aku suka bgt yang ada si fujiwara karena ngomong japlish kocak gt, denjel suka yang mana? :3",senang
pls suka banget sama kak mimo dan kak bayu !!  - hshhehshhs aku juga luv sama mimo bayu berani adu bacot doang tapi softie kkkk,senang
"suka dan jatuh cinta tu gak butuh alasan, suka ya suka aja",senang
"taurus lo tuh kadang egois bgt, keras kepala juga, suka memendam. kalau udah ngerasa nyaman susah lepasnya, tukang julid, trus lu klu loyal coba ngasih batasan jg dong",senang
"kalo aku dari awal udh suka banget sama konsep aespa, makanya pas org2 banyak yg kayak apaan sih konsepnya, bikin takut, dsb. aku malah seneng bgt dan nungguin bgt aespa bakalan kaya apa di masa yg akan datang",senang
"minyak yg ngebungkus si kebabnya (gatau deng kertas minyak atau apa, pokoknya yg suka dipake buat bungkus kebabnya). asli lengket banget, dilepasnya susah, dikeluarin dari tempat kebabnya juga susah banget sampe tempat kebabnya harus dirobek dulu anjir worst experience ever lah",senang
"saya sender, ahgase yang kesepian disini. walaupun saya ngikutin karna suka sama lagu lagunya got7, tapi bisa banget nemenin kamu nonton konsernya. saya anaknya mirip yugyeom dikit si, tengil rusuh gak bisa diem. suka jahilin orang yang disayang, it's fine?",senang
"me time adalah salah satu cara terbaik yang bisa dilakukan di weekend ala aku. kalo aku suka banget weekend sambil nonton seri we tv sepuasnya pake indihome, kalo weekend versi kamu apa nih bestie?",senang
"yaallah ini gue bgtt, now i'm not part of exol, tp bnrn sayang yg sayang bgt sm exo gabisa digantiin, jd suka mereka skrg sekedar nikmatin semua karyanya gt karenaa idk but exo always hit different dr lainnya",senang
"aku awalnya kan lagi scroll ig tu terus liat jae di podcast apa ya lupa nah kata katanya tu ngena banget, awalnya aku kira dia motivator terus cari cari di youtube taunya punya lagu juga, awal aku denger lagu dia yang pacman langsung suka si terus dari situ",senang
sender nya keren banget ku suka tulisan mu,senang
"”dg meta orang lain. misalnya kokomi, yang kamu benci banget itu, naik usage rate nya, ya berarti orang suka pake itu ke abyss. come on, kita tau orang yang ke abyss, apalagi lantai 9 sampe 12, nggak mungkin ke sana cuma buat have fun pake alesan api mihoyo rusak wkwk",senang
demennnn banget sama energi ini,senang
guee cintaaa banget sm makna lagu child,senang
suka banget buruk sangka ya wkwk. opini publik nya sampean kejam banget wkwk.,senang
lagi suka bgt sama muka aku akhir2 ini sehat banget padahal aku lg haid,senang
"mau ikutan wish me luck semoga rezeki amiin biasku kim junkyu dr treasure, orangnya cute banget tapi kadang suka soksokan cool gitu ngebiasin bnran dia nyaman bgt pokoknya, liat dia senyum tanpa sadar kita ikutan senyum soal body beuh mantull,udah jadi model dari kecil",senang
"dulu ak waktu sd cinta monyet-monyetan ada yg suka sm ak, aku jadiin adek kakak. yha maap",senang
"mungkin setiap orang beda2 kali ya..tapi kalok aku pribadi suka banget kalok ada yg minta maaf pakek surat kayak kesannya manis banget bahkan semua temenku udah tau trik ini itu jitu banget.. jan lupa kasik surat sama coklat juga, ya itung2 nyogok tp serius deh, itu manis bgt kayak bikin jatuh cinta",senang
sayang dia pake banget,senang
"waduh waduh, saya pecinta mcflurry mau maju deh. hallo, sender. pertama mau bilang makasih sudah menjadi manusia baik, nama saya rakael. biasanya dipanggil sayang si, hehe. saya suka banget mcflurry asli, yang oreo tapi. soalnya mcd deket rumah banget, tinggal ngesot.",senang
ihh enak banget buryam yg ga suka ad masalah apa anw met mam ayang!,senang
fans suka nuntut ini itu tp gatau kerja keras staff dibalik layar. idol2 jype aja selalu berterima kasih loh ke staff mreka dan jyp pdnim tiap dpt penghargaan. jd syukuri hal sekecil apapun. kritik boleh bego jangan.,senang
"waktu sma sering banget di giniin, tp yaudahlah. makanya aku kemana mana suka sendiri dan malah kena sindir jg, ya aku to the point aja. langsung bilang, lah biasanya gtkan gk pernah ngajak? kalo sekarang udh nggak, udh pada dewasa.",senang
"yo, chiyo. adek lo tuh sukanya apa deh? she asked. well, he already knows that yuzuha had a certain feelings towards his sister. apa aja dia sih suka, asal gak lo kasih beling aja. adek gue bukan ahli debus, lo tau kan?",senang
"ini laki satu suka bener pout sekarang, gak tau apa ya aku paling gak bisa liat cowo pout ginii, gemess banget soalnyaa",senang
"ngemis-ngemis cinta mah sah-sah ajaa, asal lu tau risiko yg bakal lu dapetin. jangan malah nyalahin orang yg lu suka ketika orang yg lu suka ga suka sama lu balik dan juga ngerasa ""si paling berkorban""",senang
hi gue suka banget final chorusnya,senang
suka banget. makasi ibu bapak dan eyang,senang
"samaa yaampun, lily juga suka berebutan sama kaka!! feeding frenzyy yaa?? yaampun kangen banget",senang
"gue bersyukur banget kalo liat ada cowok yang stand with the victims. karena sesama cewek aja kadang suka ngejatohin victims dan bilang, ""gue juga cewek tapi gue ga gitu.""",senang
dulu pas ngekost demen banget ua makan solaria tanpa perlu jadi simpenan omom,senang
"suka banget pledis jelasinnya detail banget gak setengah-setengah ngasih kabarnya wonwoo and the other members :"")",senang
"aku tau jadi dari video jaesix yang react shoot me. tapi awal mulai suka day6, niatnya mau biasin yonk. taunya malah suka sama jae akhirnya, gatau kenapa. suka jae ya karena dia jae he saved my life, soalnya tahun"" itu aku stress banget sm urusan rl. his stream saved my life.",senang
agatha chelsea cantik bangett suka banget liatnya,senang
"sebagian wanita suka banget dg kalimat yg diucapkan oleh pasangannya. salah satu kalimat itu adalah "" yank, sini aku checkout kan sopimu""",senang
beomgyu sekalinya muncul suka bikin nangis soalnya kangen soalnya sweet berat banget,senang
padahal mereka juga yang suka shipping aneh banget,senang
"nyaman gitu aja, suka juga gitu aja suka",senang
"somehow pernah sangat ga pede karena kulitku sawo matang alias coklatt, tapi terima kasih beauty industri indonesia yang support kita, jadi salah satu variabel yang bikin ngerasa pede dan suka banget sama warna kulit sendiri",senang
psaw cakep banget possessed chongyunnyaa suka kok! suka bangeet! dan shadingnya itu dewa sekalii!!,senang
aku suka banget yang oreoo hshsh,senang
iganteng banget ya pacar kamu. tapi percuma kalo matanya masih suka ngeliatin masa lalu,senang
jake bias wrecker bangetsuka bikin oleng,senang
"ini adalah era wonwoo ganteng dan manis banget huhu, suka svt gara2 lagu ini trus lgsg tertariknya sama wonwoo karena ya emang ganteng pas disini",senang
"thank for this ga minn kalo ditanya sebenernya suka dua2nya krn gemes bgt pliss, tp krn emg hrs pilih aku pilih lao yan dehh walau aku sayang a qiao jugaa",senang
"aku sukaa banget dramanya, aku baca webtoonnya juga sampe selesai. plot beda dari webtoon bukan berarti jelek ya. banyak ko drakor adaptasi yg beda dari webtoonya malah tambah bagus. kim go eun adalah hong seol terbaik, sampe aku ga suka malah sama remake ke filmnya.",senang
"selamat malam kamu yg ngeselin, ngebetein, yg bikin jengkel, yg suka ilang-ilangan, tp ngangenin, aku sayang kamu mimpi indah ya kamu ;3",senang
suka banget and lope lope dia,senang
nih aku gatau tuhan kenapa baik banget dikasih calon yang ganteng baik ringan tangan suka bantu orang penyayang kenapa si baik banget bersyukur bgt akuu tau,senang
"masih on going, asli ini asyik banget! suka banget cara nulisnya, gaya bahasanya kayak aku banget, i mean, seleraku banget! can't wait to see more eps.",senang
plis suka banget cibi2 gini lucukk,senang
"makanya nonu tiap ngelive pake masker tuh ga rapet suka aku tegur maskerjya sayang rapetinn diamah :""( aah",senang
suka banget say,senang
"suka banget sm kacang, mungkin itu menjelaskan kadang gw agak ""nuts""",senang
"aa gracee sayangengga berto suka banget setiap di taggini huhu. makasi graceeberto baik kok, gracee juga jaga kesehatan yaa. semangat terus sayangkuberto sayang gracee bangett!!",senang
"selama pemakaian, kulit wajah terasa lebih lembap, fresh, dan terhidrasi. finishnya ini bikin muka jadi glowing. overall aku suka sama kedua produk ini, mereka tidak memberikan efek negatif dikulitku ( ´ ) aku kasih rating untuk kedua produknya yaitu 4.7/5!!",senang
"diingetin google photos, udah lama banget engga ke lulu bsd ya ternyata. pdahal seru banget makanan2nya si yg dulu gasuka olive+humus, jd suka banget",senang
"bukan title track. tapi suka banget sama anymore, soalnya relate",senang
"buat yg suka wangi2 kelapa smooth rileks gitu pasti suka yang vs coco sleep sama coco zen. asli calming banget wanginya, pas dipake agak watery dan hasilnya ngelembabin banget. def my fav, i do repurchase 2 ini ganti2an",senang
"yeayy hadiah giveawaynya udah sampe baguss selimutnya phi , suka bangett gambarnya gede dikasih freebies jugaa makasih yaa phi buat giveawaynya suka banget dan thanks admin jugaa",senang
"pakai spaylater enak bgt apalagi bonus shopee byk (free ongkir), aku pengguna baru shopee suka banget, contohnya ini lagi perlu tapi belom gajian & spaylater ngebantu banget,jadi belanja dulu bayarnya nanti pas gajian",senang
"good morning sender, saya avail buat hari ini untuk provide nsfw saya bisa dalam bentuk imagine ataupun yg dirty talk frontal atau non frontal bisa. tipe saya itu cenderung suka bawel dan paling suka pampering , sweet banget sama pasangaan dan suka kasih pukis ke kamu nanti",senang
efek paparan belaka - terbiasa menjadi nyaman larangan untuk berkumpul bersama orang-orang yang ingkar dan suka mengolok-olok.,senang
sampai sekarang aku masih suka banget sih sama air. tapi udah nggak pengen jadi mermaid. sekarang maunya jadi tyrannosaurus rex,senang
"my love! barangnya udah sampai dan aku langsung pake. bener-bener seger banget pas baru masangnya, langsung suka banget! makasih banyak, ave! aku kasih bintang 5!",senang
eh ini judul kartunnya apa sih kak kalau boleh tauu? aku suka banget nontonnya,senang
masih suka banget kalo dengerin lagi ed sheeran yg lego house,senang
"paling ga suka rambut, jujur anjir kek struggle banget gue gambar rambut",senang
nder kece banget serius suka bgt keren mantap lopppeeee,senang
tolong ini temennya siapa cinta drama pake banget,senang
gak tau kenapa suka banget liat foto xiumin rambutnya dibandoin gini,senang
"tapi, gue suka bngt sana guru smp gue ms. riri, gila accent britishnya love banget kalo ngajar berasa denger harmonie lagi ngomong.",senang
"kdm ahjussi ini tuh ganteng banget walau suka dapet karakter nyebelin, jarang banget ada yang bahas dia disini huhu.",senang
seru banget pembahasannya!! yang suka kpop jadi gak sekedar demen oppa koreanya aja tp sejarahnya juga kudu tau buat nambah wawasan,senang
aku dulu tertarik banget sama benda-benda dilangit. kalau ada pelajaran ipa tentang tata surya pasti selalu semangat. sampai nggak rela kalau jam pelajarannya habis. t __ t oh iya dulu juga aku mau jadi mermaid simply karna aku suka air..,senang
"silahkan, nggak usah ditanya karena aku suka baca tulisan btari. cantik banget",senang
pls ini tuh tipe yoongi banget tiap nge prod laguu. terus ini tuh tipe jungkook banget yang suka ngasih adlibs di bagian yang kosong. kayakk yaampunn yoongi jungkook tuh emang diciptain buat saling ngelengkapin. t__t,senang
"di tanyain ""lagi apa"" merasa bosan? dan kurang berfaedah? ya karna yang nanya orang yang tidak disuka. coba orang yang di suka yang nanya, pasti exsited banget, sampe roll depan roll belakang, kayang, dll padahal cuman di tanya ""lagi apa"" lucu ya.",senang
"emosinya natural banget, aku suka wkwkwkwkwk",senang
jujurly selain suka kopi nya yang ginger ale lemon espresso gue suka banget sama logo dan basic color nya si flash coffee,senang
kenapa aku suka banget banget sama cilor..,senang
heh podooooo! aku suka banget kombo tawar ijo dan meses itu.. fusion banget aromanya. elah.. fusion!,senang
"aku suka gambar semua bagian! kecuali satu, sepatu! males banget apa lagi yg ada talinya iihh gaa! ga mauuu",senang
"ingat banget waktu sd aku suka mikir gini wkwk, sd sampai smp sih mikirnya gini mulu. jadi kangen",senang
karna ga keluar2 suka banget muka jadi bersih gitu huhu,senang
"betul, aku suka banget spongebob aku mau jadi patrick",senang
"suka dua2nya, maruko feelnya anak2 banget sopan juga trus si jadoo lumayan bandel ga sih dia tuh wkwk",senang
"woh gitu ya logikanya? wah suwun cak, bisa lah nambah resep kuah-kuahan lain. nambah bebek iki soale aku suka banget sama bebek surabaya yg bumbu kuning jadi sekalian aja",senang
"pitnah itu! kompensasi crosong aja belum di kasih, eh udh pitnah aku gak suka waffles. sekalian aja bilang aku suka croffle?",senang
"sleeping masknya ini packagingnya cantik banget. udah gitu nyaman banget pas dipakai, teksturnya enak, wanginya enak dan beneran bikin kulit jadi terhidrasi dengan baik pas bangun tidur. suka bangeet .",senang
"gue setiap mau nge-drive thru makanan di pake motor suka sungkan. padahlkan kan bisa ya (: soalnya gue suka ngata2in orang dalem hati, maaf bnget nii (: ""dihh aneh banget itu kan drive thru bukan ride thru"". wkwk",senang
"nah iya, gak enak gara gara dia. taeung jadi gak ngerti mana prioritas karna sifat 'gak enakan' dia. udah gitu si temennya suka drama nanges dan beneran berdedikasi banget gitu ke taeung gitu. kan bingung!! jadi yaudalah bye",senang
sekalinya dapat au yang gua suka alur ceritanya eh malah masi on going gadak apa ya alur gitu tapi uda end bukan gabisa nunggu tapi ini beneran butuh asupan au banget ku lagi gabut banget banget,senang
"ls lama, tapi suka banget",senang
suka banget makan sate ayam,senang
jritt ketawa banget aku suka dimanfaatin,senang
"terakhir, ada iral yang diam-diam menghanyutkan. dia keliatannya kalem, diem, padahal aslinya dia tuh bawel, punya banyak topik untuk dibahas. iral tuh perhatian banget banget ke pacarnya. dia suka kasih pukis ke pacarnya dan selalu seru deh",senang
demi apapun ini baguss banget. aku nangis selama baca ini. emang bahasannya agak berat. tapi aku suka banget bacanya. haish jadi pengen baca buku historical fiction yang lainnya :(,senang
"suka, banget. apalagi pas naik motor sendiri udah kaya me time",senang
tapi dulu suka sama aoi pake banget seehhhh,senang
suka banget kayanya sama tamao senpainya,senang
"enggak, suka oleng sana sini tetep aja balik lagi ke mas ganteng peletnya kuat banget",senang
"seneng banget liat pacarnya salting wkwkw. kanu bisa bebas manja-manja ke farrel, farrel suka. dan farrel juga bakal ngasih kamu banyak afeksi, banyak peluk banyak cium wkwkw. farrel juga termasuk tipe yang fast respon",senang
yang suka film india menarik bisa banget mola tv jd pilihan,senang
gemes banget dapet bebek ini dari kak kaget tadi dapet dm ps lagi ngerjain ujian anatomi intinya maaci kak udah mau mutualan sm ran maap kalo kadang suka jbjb ga jelas lopyuu,senang
aku orang yang suka banget berkendara kalo ngantuk tu melipir indmr cuma buat sekedar duduk sama minum apa gitu seringnya si kapal api gula aren yg dingin nah tadi liat disebelahnya ada kopi kenangan. itu bagus banget si kek tiba tiba bikin kemasan ritelan apa aku yg baru tau ya,senang
aku suka banget kalau dia udah foto sama kamerea ini t_____t,senang
"yaallah rumah impian gue banget, ga besar tapi ga kecil banget. suka banget ih, adem banget keliatannya :(",senang
martabak telor/tahu. ini turunan dr bokap si wkwkw gw suka banget tahu,senang
"wkwkwk karena biasanya berawal dari coba-coba, kepo, dan lanjut ketagihan. kalo ngga suka sih ya ga bakal lanjut. aku dulu juga kepo bau tembakau tuh gimana ga enak. pas di lab waktu itu ada yg bawa tembakau bused baunya kek obat rumah sakit enek banget",senang
ini ada bukunya ngga sih? kalau ada mau beli huhu. soalnya gemes banget. aku suka model yang ada ilustrasinya gini.,senang
"kedua, ada seth yang terlihat seperti ccn alias cold city namja padahal aslinya dia tuh warm banget! seth ini kayak air (loh?)” maksudnya, dia nih aura nya nenangin gitu. dia suka ngobrolin banyak hal dan anaknya juga receh punya banyak jokes bapack2",senang
"me time adalah salah satu cara terbaik yang bisa dilakukan di weekend ala aku. kalo aku suka banget weekend sambil nonton drakor sepuasnya pake indihome ditemenin jajann, kalo weekend versi kamu apa nih bestiiee",senang
"film korea kenapa ya sekarang bagus banget jalan ceritanya, makin cinta korea korean",senang
"kakakk, suka banget sama au nya semangat terus berkaryanya kak!!",senang
