text,emotion
"panik nya tuh di pikiran sih, sibuk mikirin ini mikirin itu, mikir kya ""aduh ini gimana, takut"" ""kaya apa ini"" smbil mau nangis",takut
kejer panik takut kebakaran dormnya,takut
malu bngt jatuh di parkiran,takut
tadi aku lagi makan dapet notif kan kaget,takut
"tadi baru gibah si crush gw kan nah tu tiba'orangnya muncul gw sengol lah kaki temen gw biar diem,kalau tau kan bisa malu",takut
wooshik apa gak takut ini ampe trending di kr,takut
"ga paham juga, padahal buat global. ngeri editornya",takut
kaget kan lo,takut
takut sha.,takut
"gue takut di dpt guru, wml biar ga ketauan bk",takut
"yang kupikirkan saat ini : ini org org yg punya kontak wa banyak ga pusing apa ya nyortir siapa aja yg bisa liat sw. gw cuma sekian aja, males nyortir dan jatohnya jadi males buat sw aja sklian. khawatir hal hal tidak diinginkan terjadi",takut
awal smt 3 ada rekrutmen buat asdos mo daftar maju mundur takut ilmuku belum cukup,takut
bisa bisanya semalem mimpiin gwinam takut bgt,takut
iiih malu mau blng nnti pas libur semester pulang lg,takut
"sebenernya lagi gelisah dikit soalnya tadi sekolahku banyak yang positif.. tapi overall baik-baik aja kook, hbu?",takut
"[] takut ga bisa memerankan bapak min yoongi dengan baique, karena yoongi tu kek diem diem gt kan nah gue rada petakilan. sama takut kalo disuruh show off ke ""savage"" an nya tuh gue ga nyampe gitu.",takut
meratib takut raya lps tu upload gambar g jln2 tmpt viral,takut
malu kat fattah amin. berlakon kayu pun dia tak tengok kamera tauu,takut
walau hati takut membadut,takut
mama takut gmn,takut
takut disomasi sm klien,takut
asli takut di bagian reading sama speaking,takut
alesan takut kena congorna soalnya ada guru yg menantunya kena tp masih ngajar,takut
gue kalo liat ada musuh yang pasang title takut malah,takut
"mau siapapun lawan ina w tetep takut, tembus semifinal pun juga lawan dari grup b serem semua",takut
jujur takut digetok mami beli hoodie lagi,takut
malah takut ga si,takut
"ya iya lah, masak nggak takut kalau bobroknya dibongkar di pengadilan?",takut
takut ga bisa makan,takut
"kalo ampe kejadian, gue bikin lu malu seumur idup si liatin ae",takut
negara kita negara demokrasi saling menghormati lebih penting. nur wahid takut banget sama namanya museum,takut
duh bukan lagi mah..takut kebakaran,takut
ngeri banget,takut
takut banget,takut
"gue kalo pms sakit bel tp gamau minum obat takut ketergantungan:(, uda nyoba dikompres pake air anget gaa tadii?",takut
kami takut pada yang tidak berwujud,takut
"ketularan kaget, pengawasan gak beres.",takut
"aku malu, aku malu",takut
wkwkwk takut bgt digigit lgi,takut
takut bgt kalo nanti tiba-tiba ke,takut
ujan anginn takut banget mana genteng tetangga gue melayangg banyak bgt untung gak kena orang huftt siang siang takut,takut
takut banget..,takut
ini both of inamas aku super khawatir banget sama para ms nya dah,takut
"gembel style lgi, oke /jk ya allah, gw takut banget",takut
takut kemalingan,takut
malu kali nder,takut
iyaa. aku juga jadi takut:((,takut
ngeri ngono ya ndoro ngene kok sampeyan ngebet nyapres. ajur-ajur nda mending ngurusi banjir ndoro,takut
kaget.. kok telat!,takut
"emang sih, aku bukan siapa-siapa kamu. tapi aku nggak bohong kalau aku khawatir dengan keadaan kamu sekarang. bolehkah kalau aku yang menghubungi kamu duluan?.. tapi aku takut bikin kamu risih..",takut
takut positif trs gbs skolah hhshshhdhshdhsh mau nangis aja sumpahh pdhal aku masuk angin anjir,takut
jadi khawatir laptop ku ga kuat sama semua app buat kuliah,takut
eh pala gue pusing bgt anjir td udh tegang takut ditanya tanya bu naning trnyt waktu sdh habis,takut
"tafsir ya... antara kaget dan ngga kaget tapi tetep aja, ngeri boi",takut
"hahaha.. emang lagi ngeri sih, tapi dulu pas curug hejo sepi. sekarang ngeri di cuaca sih, masih sering hujan.",takut
uda berusaha untuk mengurangi faktor cemas dari diri sendiri lho adaa aja dari luar emang bener2 semakin dewasa ada aja yang harus dipikir,takut
njirr gue malu guekira suara rose kagettt,takut
kalo di slack suka takut chatnya capslock semua,takut
"hi kak, mohon maaf terkait kendalanya. terkait kendala tersebut, untuk saat ini kami tidak dibekali informasi tersebut. apabila ada kendala lain jangan ragu untuk menghubungi kami ya kak. terima kasih ^wh",takut
takut tp ttp percaya diri,takut
ahahhah iya masama bayangin aja udah beli trus kaget karena belakangnya ga nyatu trus menangisi itu semua,takut
karena kalo malu bakal malu banget ini lebih lebih dari orenji untung beneran iri jongu,takut
"di kost bosen bgt, tapi mau main keluar takut deh kasus covid lagi naik. mana mau ada event, jadi mesti jaga kesehatan.",takut
"yakan demen muji tapi dipuji balik malah malu, demen natap mata member giliran ditatap balik juga malu sendiri, cekidaw",takut
takut gak siih,takut
"kamu minum kopi 2 gelas, itu ngga sehat tau. kasian perut kamu mata gue mlotot kaget dong, apaan dah nih sksd?! pas gue noleh, anjir cakep bat heran",takut
kok pada berani ya sama stranger.. apa ga takut h-word? tetep safe sex ya nder.,takut
wkwk beneran takut tp,takut
"merajuk la jugak mak aku tu, haha. pastu dh ambik booster apa semua tu; aku tnya mak aku. ada sakit tak? ada nak demam tak? pastu mak aku ckp. tak. hahqhah pastu aku jawab balik kat dia, abis hari tu takut sangat kenapa?",takut
malu. gak fokus.,takut
takut ditolak :),takut
takut banget loch,takut
"panik bnggett, mana gue pemalu lagi adhh",takut
"kaget, kirain ada yang baru lagi",takut
"” aku juga mau aware ttg isu kesehatan mental, disini aku mau negasin karakter hana yg sebenernya dia bukan denial/gengsi/ ga punya hati, tapi rata2 orang yg punya trauma secara seksual lebih sulit buat jatuh cinta atau nerima diri nya jatuh cinta karna terlalu takut",takut
takut ah ntar dijual,takut
"beuuhh, rambo semua modelnya nihh.. pantess dianggap saudaraa..(ngeri kalii maksudnya)..",takut
aku klu blh nk buat kerja gila pinjam hair dryer kt dept aku tp tulah takut plak kantoi dgn boss,takut
"panik tetiba mata bengkak sebelah, ternyata aku alergi ibuprofen",takut
malu buat bilang haha agak takut jug,takut
ngeri bgtt gituu di ciduk,takut
mendengar hp bunyi teh sekarng malah takut.. takut dapat kabar buruk,takut
"kata gw mimpi paling buruk tuh mimpi jadi pembunuh sumpah. gw sepanjang mimpi kaya stress sndiri ini gw kudu nyembunyiin mayatnya dmn trus gw kudu buat script apaa. sedih, takut, nyesel, panik, jadi satu. anjirlah stressful mampus.",takut
kaget bgt liat om kungya masuk base sjdkdkkdldlr,takut
"kaget lg ke toilet udh banjir, ternyata d-1 langsung cek flow dan wow ternyata benarr akurat jg flow yakk selama ini gue pikir gue haid selalu mundur atau kecepetan seminggu",takut
"bismillah deh, gue masih takut soalnya kalo main warna pastel",takut
gue takut dm authornya apalagi boong umur pdhl dosaan baca gituan gasi gatau si,takut
"bangun jam 12.25 sesuai alarm, pas bangun panik bgt, hampir nangis karena kirain telat kelas. setelah beberapa detik baru inget kalo kelasnya jam 12.40",takut
ngeri skrg dikantor ada sisi tipi yang bisa ngomong,takut
tiba2 kok jdi takut kuliah offline ya,takut
"iya, takut ke",takut
gue juga takut.,takut
takut lah tgk draw gp b ni ya allah,takut
takut banget yatuhan sama cowo begini. padahal saya sendiri cowo,takut
gampang nanti ta pancing pake tambang timba tapi jangan dalam dalam takut ga nyampe..,takut
beraso nok makan biskut raya awal eh takut tokdei raya tahun ni,takut
bingung nonton skz apa treasure.. beda bulan tapi takut menyesal karena ga ada waktu,takut
wkwk kaget tbtb tur. adooh,takut
"klo dh offer tuh dh takut, mending kasih harga pas ny",takut
iyakan duh kalo udah kea gt takut banget tb2 beli tiket ke korea beneran,takut
malu woiiiiiiiii,takut
ako malu sekali,takut
takut ngga lulus kpi kah?,takut
agak ngeri ga segrup jangan2 ketemu di final,takut
"waktunya kurang tepat kalo mau ke indo apalagi disini masih meningkat tuh cvd, aku takut dia knp knp, apalagi akhir akhir ini jadwal dia banyak banget ,cukup di korea aja jangan ke indo dulu semoga",takut
"kaget loh, kenapa rame banget twtnya.. kirain ada apaan anjir",takut
masih kaget tb2 di jepang,takut
agak ngeri ya women nya,takut
jd takut buat pacaran lagi,takut
"aku gak kepikiran sampe kesitu ka, soalnya aku buru-buru karna itu wl aku takut keduluan orang",takut
ngeri bgt casenya,takut
"ngeri lo, dtg dtg twt ginian :"")",takut
hah takut bgt,takut
ngeri,takut
"hujannya awet ihh, takut banjir",takut
"teman-teman aku mau kasih info, aku bawa pulang lagi kucing aku karna dokternya lagi ga ada di petshopnya. aku takut kucing aku stress jd aku bawa pulang dulu, nanti kalau dokternya udah ada di tempat aku bawa lagi kesana.",takut
that takut ngebungkus tho,takut
gapake nama asli takut teemn rl tau wk,takut
ngakak anjir takut bgt wkwkkwkw,takut
"aku bukannya over atau lebay, aku cemburu, aku khawatir, aku bawel itu karna aku sayang dan takut kehilangan. itu aja. :')",takut
gua jadi takut ada temen rl tau akun inii soalnya bisa diliat dri kontak kan apalagi gua dftr akun ini pake no hp..,takut
"gue udh kaget jongu knp, rupany bnrn dikoms. udh panik",takut
malu typo ya nder saking nsjahss nya,takut
kok ngeri,takut
cuma kaget doang..,takut
"nanti dll, takut org bayar utang mamakku",takut
"soale takut ada yg macem macem, kalo bawa temen kan seenggaknya ada yg bisa bantuin.",takut
ipk 3.3 itu udah bagus ga sih?? takut banget mau kasih tau bokap kalo ipk segitu,takut
pensil warna ketemu tapi ga yakin. takut ngerusak gambarnya,takut
deg-degan nggak -tu ditanya habis nonton apa karena panik gw jawab habis nonton coboy junior addaffafsf,takut
"warga sudah jadi korban, mas. dengan teror dan intimidasi terus menerus, secara psikologi pasti sudah ada warga yang mengalami trauma. belum lagi waktu yang harusnya bisa mereka gunakan untuk kegiatan produktif, harus dihabiskan untuk menjaga tanah lingkungan mereka..",takut
aku masih pake se kamu mah ah udahlah aku malu,takut
kaget gw jelek bgt tolong,takut
winwin wayv tapi ini konten berbaayar gue kaget anjir masuk sini,takut
aw malu,takut
"kaget plus deg-degan pas ada pelanggan cewek yang negur saya pas lagi nongkrong di cafe. kayaknya si anak kedokteran ya, bening sama cantik bat, heran. mana suaranya lembut bat lagi, jadi keinget suaranya kak yessica",takut
"braw! ngeri bgt tiap hari ambulance lewat terus, stay safe guys kurangin nongkinyaa",takut
malu kali,takut
tapi takut ketuaan juga di jalan ya kan wkwk walaupun gue wfh selamanya,takut
ngeri,takut
"gue fikir baba ga ikut. malu bgt asw gadeng, malu aja haha :')",takut
gw panik tadi sempet ga balance trs gw ulang lagi dari awal,takut
"eh sumpah gw panik, udh upload foto ltmpt tp lupa udh gw save blm tp udh di unggah sm udh di crop",takut
dia anaknya juga jago banget gombal 11 12 sama ayem. aku takut meleyot,takut
lebih takut arab di puncak,takut
"bused sampai dua kali kirim. kata saya mah, mending sender muncul deh. dm saya coba, biar saya tahu. gak usah malu, dm saya terbuka luas, se-luas semesta. jangan buat saya penasaran tolong..",takut
"enaknya tuh makan bakso makji soalnya dari pagi hujan terus pengen beli makan tapi takut tiba"" hujan deres lagi",takut
"mau kaya gini pas ultah mendatang, tapi takut malah dijadiin bahan bullyan..",takut
yep truee lagi lagi the oldies kan semua macam takut for booster sebab baca news regarding post-booster effectsi mmg ingat nak walk in ppv dkt pwtc tu je nanti hahah,takut
ngeri bgt grup b.,takut
"cape gasi anjrit tiap hari di teror proposal mulu, tertekannn",takut
takut bgt lagi pilek,takut
"orang2 sudah pinter .. takut dosa, klo gak adil.. srkarang banyak yg pinter..tapu tidak ngerti, ilmu bukan diamalkan, tp disalah gunakan..",takut
gue takut dah jeongwoo merah,takut
laptopnya kaget itu,takut
"denger kata, foto-in satu-satu mukanya. dan yang bilang jendral bintang 4, mantang pangkostrad. warga kehormatan kopassus dan tentunya pimpinan tertinggi angkatan darat. ngeri bos..wkwk",takut
ket u gak takut kuliah hukum kah ket?,takut
"ml! cara ulti flicker ruby tu gimana ya? aku ulti malah flicker ke depan karna bingung pencet mana dulu hasilnya ketarik ngga, malu banget iya",takut
"pak tolong lah ringan kn beban sya jdi orang tua yg takut anak nya di vaksin, anak sya 9 tahun pak umur nya. dada nya sering sakit pak.. setelah vaksin satu! terkadang saya mau nekad aja utk bunuh diri karena terlalu tertekan mengenai vaksin ni pak. tolong sya pak!!",takut
mukanya tegang amat om puput kayak menanggung beban rakyat :'),takut
hahaha iya benerr aku pun kaget ternyata ujung2nya anak bio,takut
gue kaget bgt,takut
ku cium pipi kanan mu dan kau senyum terpesona bercampur malu,takut
kalau nak sniff sekarang kene hati hati takut kepam,takut
"ini kenapa jadi rame, kaget. mana qrt ghaibnya 4..",takut
"bertahun-tahun bertahan. hubungan lu sama pacar lu aman, lancar, tak ada kendala sampe lu bucin banget. tapi tiap liat crush lu lgsg kepikiran lagi. berusaha pengen tetep deket tapi takut melewati batas pertemanan.",takut
"nonton ulang video got step back dance practice di mv-nya, taeyon elegan bgt pindah dr pinggir ke tengah. pas liat seulgi, wah buset pindahnya lari dari pojok kanan ke tengah khawatir kesandung loh",takut
nonton drama sama mama trus ada kiss scene gue panik,takut
jadi malu,takut
kepleset di depan abang2 gojek udah sakit malu juga,takut
ngeri angine soalna jeng wkwk takut sakit,takut
"iya kk, ni kucing oyen sy galak banget betina pada takut :((",takut
lagi mau tanyain kabar tapi takut ganggu :(,takut
"jangan lupa ngingetin ayang buat makan dan minum, takut keselek ayangnya.",takut
aku lebih takut liat bird japan ketemu bam,takut
"ade org kata simpan sikit,, takut esok nak guna haha",takut
"wah iya, ngeri nih yg setim ma mas.",takut
kaget ada kekeyi wkwk,takut
iya itu di sana takut,takut
"ih temen kosku abis ikut ke venue gt kan acara prodinyaa, eh balik ke kos dia meriang nular ke satu kosan. skrg ak jg pilek meriang buhu jd takut",takut
aku yg takut,takut
"ya begitu lah hidup di cluster coronces, tiap hari panik selalu ada yg positif",takut
ngeri banget temenmu nder,takut
kaget loh kak msi pgi,takut
"idih nuning kabur dari space ka ciba .,, takut yah",takut
"udah resign dri tempat kerja tapi kok masih degdegan ya, takut kalo ketemu mantan bos di jalan :'(( kenapaa??",takut
malu,takut
jaga2 takut die terjun lg tu huhu,takut
pengen pede buat mens team tp takut jg kesandung wkwk cmn kayany grup neraka sih inimah,takut
malu bgt kalo inget moment jaman main rp,takut
"hahahaa takut, anaknya galak",takut
"mau berobat tapi takut banget :"")",takut
"takut banget, nggak ada tempat nyaman lagi buat cewek ""cowok memang otak sangean semuanya"" ""pengen pindah negara rasanya"" begitulah kurang lebihnya",takut
men's team gw yakin lolos tpi ms1 nya kita gw agak ragu klo md well we are the best at that,takut
"kena razia rok plisket padahal yg ngerazia pake rok plisket jg (kating) takut kalah saing padahal gada niat nyaingin, cm mencontoh",takut
sampe asma kambuh tapi bela2in gak minum obat karna takut teler dikantor.,takut
ngeri banget emak gue ngomel ngomel ke mahmud buat mengedukasi cara ngedidik anak haha,takut
takut mau nge up nyaa,takut
saya yang ngejalanin mah biasa aja.. cuma kadang kasihan keluarga aja takut mereka malu.,takut
gw takut bgt kaoru ngentott,takut
"orang indonesia ga ada takutnya kali cuman gw rasa mereka takut dengan agama baru yg dipaksakan percaya yaitu c19 rokok aja ada label orang sakit tulisan membunuh tetep aja dikonsumsi terus kecelakaan terbanyak adalah motor, usernya makin banyak ada bom aja deketin/kontenin",takut
walau tegang [real],takut
"tegang banget kak, santuy aja santuy..",takut
grub b ngeri kali,takut
blm nikah tpi habis baca ini malah jdi takut,takut
agak ngeri ya,takut
coy ngeri sekomplek wkwk sehat2 mat,takut
orang dulu siap mesyuarat satu kampung nak tentukan tarikh nikah takut bertindih susah orang kampung nak datang rewang.,takut
takut :(,takut
"kalian yg udah b00ster, efeknya gimana? gue masi lama si jadwalnya, cuma kok gue takut mau ambil b00ster, gue mikir ""b00ster"" efeknya lebih horor dari yg pertama",takut
karna takut tenggelam dlm lautan luka dlm,takut
"pp! boleh minta kritik dan saran? worth gak ya kalau jadi ready stock? takut malah flop gitu, tia",takut
jangan ah ak malu,takut
"iya sih, tapi ciwi ciwi ini agak naik turun. jadi kita saling takut",takut
"plis jgn liat rep gue dulu malu, untung dah di apus",takut
gw sih malu..klo digituin,takut
yakin ilangin mie ayam? ko aku ragu?,takut
"wordle 234 3/6 kaget sendiri, bisa-bisanya tebakan ketiga langsung keluar",takut
sir baik tak kena balik panggung mimpi ngeri..kuang kuang kuang..,takut
mvs euphoria s1 sender baru namatin yg s1 kok si rou ga mau naik kereta brg jules? trs pas di eps7 mcky beneran di ituin sama temen2 nya? di dpn cassie? sender kaget bgt,takut
aku takut ketekuk ini ngepas bgt sizenya,takut
pasarannya emang segitu kah?? kaget t__t,takut
gk bisa komen sih takut salah kata cuman ya.. agak gimana juga ya..,takut
"ya tuhan,pengen pacaran tapi takut berujung malah manfaatin anak orang. kan karma ada.",takut
mau duluin perasaan sendiri tapi takut kecewa,takut
"lho kaget, baru sadar",takut
niat mau bikin 13112th1)4y tvv1130n tertahan karna lagi bimbang ragu,takut
ngeri ekspedisi apa yg aman sekarang?,takut
aku takut nanti malem,takut
"serius, jadi kaget gue",takut
aku mau komen tapi takut wkwk :(,takut
group b se ngeri itu ya allah…,takut
kaget langsung bener,takut
"klo aku jidat yg sering tak tempelin dikaca ketika kondisi nungguin.. walhasil kacanya berembun,,njuk panik nyariin tisu..",takut
"tiap wtm dan nunggu lta, satu sisi si fmc nya juga dah ganti jadi x013692 gak sabar tapi ya ngeri dan wuaduu",takut
"a trivia, im being deadass. gue ga pernah dugem wkwk takut ngebungkus laki orang.",takut
"gak katla, ga wordle, yang hari ini bikin tegang semua.",takut
klo bener semua takut,takut
ngeri juga 5 quote gaib.,takut
"kompakan niyee, kaget, heran, geram sudah gak asing ditelinga.",takut
ngeri ngeri sedep,takut
"faktanya gua bahagia kenal dia, gua bahagia ketemu dia, bahkan jauh pun gua masih ngerasain bahagia.. yah walaupun kadang ada khawatir and cemburu, itu cuma karena gua terlalu sayang ama dia yang takut kehilangan dia.",takut
kenapa acc gede moa banyak yg rest moga cepet balik yaa duhh takut gue rada2 kepikiran dan sedikit trauma,takut
takut sm sembi,takut
alhamdulillah drawnya agak wangi tapi tetep takut,takut
g terbayang gw langsung panik,takut
kaget bgt tbtb jamet,takut
ini aku belum bilang ibu wkaka takut ga diboleih,takut
klo claimnya independent women aku khawatir si,takut
"me tp kazuha ganti yae, alias takut tp ttp percaya diri",takut
takut kaya dulu lagi wey,takut
lah kann pada salty ngapa dah ak baru twt kaget anjir,takut
"haduh, takut viral sama komentar saya yg itu nih. yg like ama yg komen jadi banyak bgt busetdahh",takut
"aku emg tidurnya slalu malem, tp plg malem jam 2 pagi sih, tp alhamdulillah aku bisa tidur di situasi kek gtu. soalnya aku lbih takut manusia drpd hantu. amit2 klo di situ ada manusia ngintip baru tuh g bsa tdur, kan serem bgtt",takut
pengen tidurr tapi takut kebablasan soalnya bentar lagi mo bimbel,takut
alamak .. ngeri kale ..,takut
"diberau ada konflik lagi antara dayak sama bugis, jd khawatir keadaan ayah, mana handphonenya g aktif di tlf, ayah :(",takut
dan chat mita di whatsapp official 0811-84-1400. hati-hati terhadap akun palsu yg mengatasnamakan bank mandiri dan meminta data rahasia. semoga sehat selalu. tks~kareen (end),takut
gue jadi ragu,takut
gua masih kaget ta):,takut
gara-gara rame soal kolbuk gue panik anjrit,takut
ya allah aku takut kalau ada host yang main ratio sama fanbase kpop :(,takut
yaallah mika angkasa w kaget gue kira cm ciuman biasa doang anjg di kebun aakghhghg,takut
kaget bgt tbtb mas crush ngucapin aaosjskajskansnsj sygnya dia pcr org gmn dong gue gabole baper,takut
"tambah ngeri aja ni,,",takut
ngeri bgt ini org sebelah gue..,takut
wkwk ngeri kali gaga,takut
"ini belum mulai dm, udah mules takut di block.",takut
"pengen ngerjain yoel, tapi takut diamuk duluan",takut
lo takut jg gk,takut
jangan terlalu byk kepo kurang2in kepo cek urg mah ntr takut jatuh cinta lg awas nanti km cinta,takut
bingung takut panik,takut
ikrr haha takut betul baca semua replies dekat post tu,takut
takut puasanya ga sah,takut
pertama kali beli kolbuk lucu bgtt tapi rada ragu buat makenya,takut
"kaga kak, gua cuma masih kaget..",takut
"i want to ask as bvyer klo kita dm minta pl dan over bvdget kita boleh ngabarin ""maaf ya kak over bvdget"" gitu gak sih? takut gak enak.. atau ada saran kalimat lain buat blsnya?",takut
ngeri euy,takut
anjir jun malu bgt nggak.. terus diapain abis itu..,takut
"hari ni pake baju pink ama celana item, takut dikatain blackpink",takut
kamu kesannya kaya ga butuh aku dude istg its not bcs i dont need you or smth tapi gue cuma gamau dikatain matre. mending ngasih bapak ibu mu karena mereka lebih pantes dapetin itu. kalo mau beliin aku sesuatu boleh tapi jangan sering sering takut beban :((,takut
ada masalah apa tigrealnya? aku sebagai user tigreal malu bgt,takut
ngeri ya canda nya,takut
agak ngeri yaa,takut
takut banget,takut
tolong panik ini melanda lagi,takut
"dimana tempat yang aman untuk perempuan? jadi makin takut korban kekerasan pada perempuan makin bnyk, orang tolol biadab bngt owasu",takut
"ketika lu punya pacar tapi tbtb ada seseorang yg lu suka. lu jadiin crush, tapi lu ga bisa apa apa karna gak mau selingkuh tapi ngerasa kalo perasaan lu gabisa diboongin. berusaha hapus perasaan tapi malah tak tertahan. mau lapor ayang takut malah dibuang.",takut
pengen poca date sama moots tapi takut awkward,takut
gue nangis bgttttttt da ah malu seneng kaget jd satu amatt,takut
malu japp sshh berapa haribulan tu btw,takut
tiba tiba banget aku kaget,takut
ngeri brodi kapal sebelah,takut
"rep aja bro, takut nanti nyesel belakangan",takut
malu ku bnar bnar malu,takut
"pen nyoba tapi takut aneh rasanya, rate 1-10 cil untuk rasanya",takut
takut nak amik spm tapi nak habes cepat,takut
"menurutku sih iya kayak, kalo jeleknya selesai tuh bikin marah-marah pengen bahas banyak, kalo jeleknya ini kayak.. shit malu banget yaudalah",takut
kaget kirain bakal zonk ehh ayang pulang,takut
gua masih kaget seriusan..,takut
"pelajaran aturan sinus cosinus ""ini segitiga apa"" aku reflek jwb ""segitiga sembarang"" ""segitiga abc"" pls malu bgt tp ga salah kan. shshsksjsjjh malu mana jawabnya kenceng bgtt",takut
ajg bgt mau litsus bukannya disemangatin elah w kan takut bgt,takut
"di sini masih enak banget sih bosnya keluargnya, ga tau gmna kalo doi beneran kerja ke tempat yg bener2 profesional. kaget sih pasti wkwk tapi bagus",takut
"rada ngeri yaa, apalagi stranger gitu",takut
"gabisa banget nyetel takut, i feel gonna cry",takut
anjwengg panik dikit ada,takut
takut ah tp wkwk,takut
jangan deh kalo balikan ntar takut muncul perang dunia lagi,takut
"ahaha betuls, takut kayak yang waktu kemarin udah pede salah nah yang sekarang bener",takut
om kok nyempil gitu. ngeri om,takut
ngeri bgt sih,takut
"dibonceng, bcs smpe skrg suka bego klo lampu merah kadang kelabas untung aja msh hidup. trs cape jg bwa mtr sndri + rada takut nyebrang klo ga modal nekat.",takut
malu banget tadi nangis dipergokin nyokap,takut
"ini dari kemarin kepala pusing, badan pegel pegel, flu, trs hari ini tenggorokan mulai sakit kenapa yaa :(( takut bangett",takut
dia doang yg melet2!!!! kaget akk,takut
tapi takut klu egois,takut
panik bgt tadi akunku ke logout sendiri,takut
takut bgt galak,takut
mau ketawa tapi takut,takut
kalo yang hockey summer masi bisa diliat lah ini kek pas oper oper pucknya tuh bisa ngepas gitu mana kan mereka lari sana sini liatnya takut pada kepleset,takut
nemu menfess yang gua banget. tapi ragu mau rep..,takut
"eh bukan deng wkwkw kaget bgt, anjir mana rompi osisnya mirip + belakang gedungnya mirip. pas liat badgenya bukan sekolah gw",takut
takut anjir,takut
hari ini belum ngerjain tugas samsek males banget takut numpuk tapi males,takut
"aslinya aku orang yang jarang bgt nelfon orang tua kalo lagi jauh, tp belakangan ini pengen denger suara mereka terus, walaupun mewek kalo lagi telfon tp sedikit bikin tenang. sehabis kelar telfon cemas lagi..",takut
"walaupun danpuspom anak buahnya emangnya lu kebal hukum, tugas puspom ga liat lu jendralnya tapi liat kasus hukumnya. bilang aja dung emang takut dikerangkeng.",takut
mau agak bar bar tapi agak takut juga kak,takut
aku salkir ke org astagfirullah malu,takut
"wkwkw infp bener bgtt. udah gelisah gelisah panik tapi tetep kek, ""haduh sebentar lah main farmville dulu"" ""duh ngantuk yaudahlah tidur dulu""",takut
gila malu banget lah,takut
rodo ngeri sedep bismillah iso yo iso semangat garuda muda,takut
ngeri ye..,takut
agak ngeri tp tetep semangat gurls!,takut
takut banget lohh ada cacing kepanasan ahah,takut
gue malu bgt di idm masuk wc cowo,takut
belum ge mulai .. kepala udah nyut-nyutan gini ngeri meledak aja sih,takut
pano anj gua kaget,takut
takut blunder lagi ya.jane nik bek kanan e ra dolop bisa lebih baik lagi,takut
ini sebenarnya pak richi ada rasa sama ibel tapi takut,takut
"eh tergantung kali ya nder, di ruangan kan make ac (biasanya) terus sekelas juga dikit, takut ganggu yang lain gak sih kalo buka fresh care secara wanginya itu nyegrak banget masuk hidung..",takut
takut ditinggal ayang..,takut
jangan disini ah malu,takut
emg dri dulu gak bgitu takut w sm ni virus. sungguh sgt percaya diri tp beneran alhamdulillah sehat trus,takut
takut ditabok,takut
"iya sih kalo pake jubah tp nonton sendirian agak malu, kalo ama temen masi agak ketolong",takut
takut abis barbar,takut
jiahaha ..biasanya yg curhat cewek.. dimedsos lagi. kasihan istrinya yg menanggung malu dikampung,takut
"pernah dijelasin, emg ngeri sih vi, tapii kepo bgt haha",takut
dia panas ada kali 2 hari sampe 39 deg2an bgt bun. ngeri step,takut
"malu banget anjirr, tadi ada yg teriak ""misi paket"", gue udah buru2 mau buka pintu, kirain paket gue udah dateng, taunya paketnya untuk rumah sebelah",takut
kata gw admin seluruh warga somethinc lg panik huft,takut
mau tidur tp takut kebablasan,takut
ini si zam ngapain dm gue? gue takut anying,takut
kebanyakan follow takut limit,takut
"jends, kalian ada yg udh pernah nyoba skintific moist?? bagus gasi? ak mau beli tp masi ragu soalnya harganya lumayann",takut
iya makanya gue takut banget,takut
knp chat sama pembina deg deg an takut gt ya,takut
iya sis udah takut gosong soalnya kalo ga dibalik,takut
"gada hantu2nya, seremnya karna psikopat yg ada disekitar yg bs ngebunuh kapan aja. saya baru nyampe eps 4 tapi, lebih ngeri dr pd hantu2 vibesnya.",takut
biyen smp sma paling seneng olahraga . dadi ora khawatir jg sih nek dikokon roll depan belakang.,takut
". masya allah. awalnya gue suka dengerin lagu lagu klasik gitu pas menjelang mau tidur, tapi trus temen gue bilang ""gimana kalo lu meninggal nanti disetelinnya kpop bukan al quran"" takut gue",takut
takut..,takut
anjerr ngeri boss,takut
takut - takut,takut
srs rasa nak main member haha takut nak mintak,takut
"ke papua takut melanggar ham kata nya dung dung, beraninya sama rakyat sipil yg tidak bersenjata banyak banyak istighfar liat nya",takut
ini gegara sebelom tidur gw panik akun ltmpt panik jurusan kuliah,takut
anj suaranya deep bgt takut,takut
"ngga sih, gue malu soalnya pake baju haram. ga terbiasa juga pergi2 pake baju begitu",takut
gue takut..,takut
tim zombie yang meningoy *takut gadapet univ tapi pen tep rebahan,takut
"iya bener, soalnya takut kelupaan, takut lama karena bingung terus kasian yg antri",takut
mens team ngeri banget,takut
"ngeri, nganti dimakamkan di satu liang",takut
kenapa aku kalo reflek tuh suka malu maluin diri sendiri,takut
yg blm gw fb bentar ya aksjsj gue takut limit,takut
si indy malu sampe ke ubun ubun,takut
"bused, agak ngeri notifnya",takut
"kemarin ada yg menyandingkan bung karno dengan munarman, sekarang giliran haikal ngoceh ttg bung karno. kelihatan terstruktur dan sistematis. ada nuansa adu domba (supaya pdip dan nasionalis lainnya ngamuk). ada pula nuansa mengaburkan sejarah. ngeri..",takut
"iya ya dulu ifnt banyak muncul di variety shows, lvlz lumayan meskipun lama2 mulai berkurang juga. ga ngerti deh di balik layar kek apa soalnya dunia showbiz kadang bisa ngeri banget kompetisinya.",takut
"wkwkkw malu bat anjg, bilang kangen kangen tapi gada yang peduli",takut
